[-1,-1,-1,0,0,1,1,-1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:2.16366667070083E-07
[-1,1,1,-1,1,-1,1,-1,0,1,1,1,-1,-1,1,0,-1,-1,0,0,1,-1,0,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0]:0.699008241828289
[1,1,-1,0,-1,1,1,-1,0,-1,0,0,-1,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.999999769926999
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.606421079928617
[-1,-1,1,1,0,-1,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.522663670647633
[-1,1,1,1,0,-1,-1,1,-1,-1,1,0,-1,0,0,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.99999999999783
[-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.607224475466262
[0,0,-1,-1,1,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.505800977022086
[1,-1,1,1,0,1,-1,-1,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.99999999999783
[1,-1,-1,1,-1,1,-1,-1,-1,1,0,0,1,0,1,1,1,0,0,1,0,-1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]:0.999801504180389
[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.460104850165558
[-1,1,1,-1,0,-1,-1,0,0,1,0,0,1,-1,0,0,-1,0,0,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]:0
[1,1,1,-1,-1,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,0,0,-1,1,1,1,1,0,0,-1,1,0,0,-1,0,0,1,0,0,0,1,0,0,-1,0]:0
[1,1,1,-1,1,0,-1,-1,1,0,1,-1,0,0,-1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.243057602461523
[0,-1,-1,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.793861506962279
[0,-1,-1,1,-1,1,1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.522111034664575
[-1,0,-1,1,0,-1,1,0,0,1,1,0,0,-1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.951822571864987
[1,1,-1,0,-1,1,-1,0,1,1,0,0,-1,0,0,-1,-1,0,0,1,0,0,-1,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0]:0.540022619617586
[0,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.74196492752421
[1,1,0,1,-1,-1,1,0,-1,0,1,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.999999780562365
[-1,1,-1,0,1,1,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.61530370318332
[1,1,1,0,0,-1,1,-1,0,-1,0,0,1,-1,1,0,-1,0,0,-1,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0
[-1,-1,0,1,0,1,1,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.680618706454423
[0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]:0.632065805387585
